-56.068, -46.315, 35.188
-55.97, -46.295, 34.825
-55.872, -46.275, 34.459
-55.775, -46.254, 34.088
-55.677, -46.232, 33.713
-55.58, -46.208, 33.335
-55.483, -46.184, 32.951
-55.386, -46.159, 32.564
-55.289, -46.133, 32.171
-55.193, -46.106, 31.774
-55.097, -46.078, 31.372
-55.002, -46.048, 30.964
-54.907, -46.018, 30.552
-54.812, -45.986, 30.133
-54.717, -45.953, 29.709
-54.623, -45.919, 29.278
-54.53, -45.883, 28.841
-54.437, -45.846, 28.397
-54.345, -45.808, 27.946
-54.253, -45.769, 27.488
-54.161, -45.728, 27.022
-54.071, -45.685, 26.548
-53.981, -45.642, 26.065
-53.892, -45.596, 25.573
-53.803, -45.55, 25.072
-53.716, -45.502, 24.56
-53.629, -45.453, 24.037
-53.542, -45.402, 23.503
-53.457, -45.35, 22.956
-53.372, -45.297, 22.396
-53.288, -45.244, 21.822
-53.204, -45.189, 21.232
-53.12, -45.134, 20.625
-53.037, -45.078, 20
-52.989, -45.046, 0
-52.989, -45.046, 0
-36.355, -33.942, 0
endData
127
100
200
-67.412, -45.882, -56.543, -47.554, -54.243, -45.882, -52.989, -45.046
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"6oJsWP6JBp","x":-67.412,"y":-45.882,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"LLCxA5cuVy","x":-56.54251402027984,"y":-47.55424007250891,"lock":false,"visible":true,"__type":"control"},{"uid":"V5ZHlArAci","x":-54.24318812666402,"y":-45.88200305897014,"lock":false,"visible":true,"__type":"control"},{"uid":"cmzNtvjxxA","x":-52.989,"y":-45.046,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"yKZQfBIB2o"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"ylzLS5N7DQ","lock":false,"visible":true}]}
